programming language,job amount,average salary,location,manager,full stack,front end,back end,software developer/engineer,mobile developer,devops,game developer,QA engineer,data scientist,data analyst,machine learning engineer,AI engineer,programmer,other analyst,other developer,other engineer,others
Java,728,6153528.08741731,"['Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Bali', 'North Sumatra', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'East Java', 'East Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Bali', 'Yogyakarta', 'Banten', 'West Java', 'Jakarta', 'Jakarta', 'Yogyakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Central Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Central Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Central Java', 'Central Java', 'Central Java', 'Central Java', 'Central Java', 'Central Java', 'Central Java', 'Central Java', 'Lampung', 'Jakarta', 'Central Java', 'South Sulawesi', 'Central Java', 'Jakarta', 'Central Java', 'Lampung', 'South Sulawesi', 'East Java', 'Lampung', 'Jakarta', 'Jakarta', 'Lampung', 'Jakarta', 'Jakarta', 'Central Java', 'South Sumatra', 'Jakarta', 'Jakarta', 'South Sulawesi', 'Lampung', 'South Sulawesi', 'South Sulawesi', 'Lampung', 'South Sulawesi', 'Lampung', 'South Sulawesi', 'East Java', 'Jakarta', 'West Java', 'South Sumatra', 'South Sumatra', 'Lampung', 'South Sulawesi', 'East Java', 'East Java', 'Lampung', 'West Java', 'Jakarta', 'Lampung', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Central Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Bali', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Central Java', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Central Java', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Yogyakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Central Java', 'Central Java', 'Jakarta', 'Jakarta', 'Bali', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Central Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Central Java', 'Jakarta', 'East Java', 'West Java', 'Banten', 'Jakarta', 'Jakarta', 'Central Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'South Sumatra', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Central Java', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'North Sumatra', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'West Java', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Banten', 'Jakarta', 'Jakarta', 'North Sumatra', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Yogyakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'North Sumatra', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'East Java', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'North Sumatra', 'North Sumatra', 'Central Java', 'South Sumatra', 'Bali', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Banten', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'Jakarta', 'East Java', 'Jakarta', 'Banten', 'East Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'Jakarta', 'Banten', 'East Kalimantan', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'North Sumatra', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'West Java', 'North Sumatra', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'North Sumatra', 'Jakarta', 'Jakarta', 'Jakarta', 'Central Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'North Sumatra', 'Yogyakarta', 'East Java', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'East Java', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'East Kalimantan', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'North Sumatra', 'Central Java', 'West Java', 'South Sumatra', 'North Sumatra', 'Banten', 'Bali', 'North Sumatra', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'West Java', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'East Kalimantan', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'North Sumatra', 'South Sumatra', 'Jakarta', 'Banten', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta', 'Jakarta']",20,51,24,106,90,35,4,0,2,3,1,8,0,56,9,159,64,96
