language,mae,mse,rmse
Java,4.6521739130434785,23.08695652173913,4.804888814711442
JavaScript,4.172600353910101,20.14405307072859,4.4882126810935095
Node.js,0.39134730231973125,0.3911497506910408,0.6254196596614475
PHP,3.657409719669935,16.359632625021938,4.044704269167517
Visual Basic,3.913043493162031,17.478260986183,4.180701016119546
MySQL,12.974005751698952,202.95998592564683,14.246402560844855
TypeScript,0.6759245097274408,0.8244930468372118,0.908015994813534
SQL,16.53116128616557,308.14885868661077,17.55416926791498
PostgreSQL,1.8762952172886984,5.136769510844125,2.2664442439301538
Python,21.237876774410832,535.0852170684236,23.131909066664246
kernel,2.096602725922201,6.64745079089917,2.578265073823708
ASP.NET,2.1268742094862807,5.677305690088367,2.3827097368517984
C#,9.762940672573452,112.74790282571642,10.618281538258271
JS++,1.4901151011024282e-08,2.2204430145334987e-16,1.4901151011024278e-08
C,11.391304310897123,155.47825988220131,12.469092183563378
GraphQL,4.5182112495822935e-08,2.041423289585198e-15,4.518211249582293e-08
Go,2.1532922036434323,7.788555824531391,2.790798420619338
Ada,3.3530265758220867e-07,1.1242787218169194e-13,3.353026575822088e-07
Ruby,0.08695698802264598,0.08695642357449841,0.2948837458635155
MariaDB,6.4157377527114985,65.52301011964782,8.094628473231358
Scheme,0.03480947640853901,0.0012116996478366323,0.034809476408538986
Solidity,2.960724605684246,12.515287345230952,3.537695202420773
Kotlin,2.8198072740332436,9.05150209860762,3.0085714381758693
Perl,0.5066068595808353,0.2566867598021937,0.5066426351997961
C++,35.34782613166001,1412.304350986429,37.58063798003473
Scratch,22.21457248463798,894.8183765594106,29.91351494825392
R,3.4722268541961747,17.874947865479747,4.227877465759828
Rust,1.1883941793723536,2.3385567180046523,1.5292340298347575
Groovy,0.0570732256758281,0.04240520617830251,0.2059252441501588
Scala,0.13233662514451894,0.1306202492349224,0.3614142349644275
MATLAB,10.695652350783348,182.00000394168111,13.490737709320463
Apex,1.4901142184759612e-08,2.2204403841042244e-16,1.4901142184759612e-08
SQLite,3.3554386667334155,17.89301028484126,4.230013036013158
ECMAScript,0.7411667534951315,1.0030143568645844,1.001506044347504
Assembly,33.12174730081172,1282.5644466960275,35.81290893932002
PowerShell,3.6115106738573988,19.13101486414314,4.3739015608656695
Visual FoxPro,1.5041121245593756,2.825644558636987,1.6809653650914367
FoxPRO,0.07355797536458877,0.041698862889426966,0.20420299432042363
UNITY,1.566265635770732,4.257257861259885,2.0633123518410597
Arduino,14.048607651206385,260.263469153884,16.13268325957849
PowerBuilder,0.00018686251661015343,3.491760011387986e-08,0.0001868625166101534
SRL,0.26095040766087896,0.2608865942561307,0.5107705886757093
Haskell,3.3043483853866547,17.826089193721902,4.222095355830077
Objective-C,3.8835558051949133,19.16140077712928,4.377373730575136
Sqlalchemy,4.754481557389511,30.09387237270909,5.485788217996489
Erlang,12.380874853302156,589.2558163864377,24.274591992172343
Lisp,1.7062356595114025,4.039678737419273,2.009895205581443
Lua,2.1467848852599216,6.638069702468228,2.576445167758908
VBA,7.938931837763831,87.90750734619138,9.375900348563405
ActionScript,2.410610029436904,6.829644256530038,2.6133588074602456
Boo,4.173913042830384,36.69565204952074,6.057693624600104
Stata,3.2966592003624764,18.71035420407018,4.325546694242264
DML,19.335659734441453,446.0537719429813,21.11998513122065
Dockerfile,2.806563959259195,14.782674384361316,3.8448243632656767
VBScript,2.1136449571291975,7.211112243904109,2.68535141907053
